x,y,Class_ID,B1,B2,B3,Class,Description
225.0819092,-347.9423828,1,179,179,167,Class_1,LS Block
401.5379028,-25.00250244,1,198,209,193,Class_1,LS Block
91.15612793,-88.07781982,3,59,88,57,Class_3,Vegitation
205.8239136,-483.1533203,3,62,79,61,Class_3,Vegitation
664.0906982,-165.0675049,1,164,165,151,Class_1,LS Block
477.013916,-212.0831909,2,106,100,88,Class_2,Grass
522.9824829,-192.5361938,2,100,102,88,Class_2,Grass
662.9141235,-242.6389771,1,137,135,123,Class_1,LS Block
363.8563232,-161.0869141,1,223,225,214,Class_1,LS Block
253.8596802,-152.8361816,1,199,200,186,Class_1,LS Block
467.8074951,-220.0300293,2,100,94,82,Class_2,Grass
179.1522827,-43.97009277,3,63,105,55,Class_3,Vegitation
272.0001221,-259.8322754,1,199,207,194,Class_1,LS Block
307.8920898,-222.1390991,1,223,226,207,Class_1,LS Block
466.0167236,-348.0255127,2,106,110,96,Class_2,Grass
261.190918,-436.3984985,2,105,103,88,Class_2,Grass
679.9642944,-382.2811279,1,176,173,158,Class_1,LS Block
414.9735107,-9.251586914,1,184,192,181,Class_1,LS Block
497.1959229,-225.0806885,2,97,98,82,Class_2,Grass
77.0402832,-145.2774048,2,111,105,89,Class_2,Grass
505.7944946,-221.9749146,2,95,97,83,Class_2,Grass
251.9871216,-516.8261108,3,64,91,60,Class_3,Vegitation
481.1798706,-221.1849976,2,103,101,86,Class_2,Grass
484.210083,-225.1287842,2,99,96,81,Class_2,Grass
359.123291,-117.1838989,3,58,77,55,Class_3,Vegitation
330.2546997,-203.1210938,1,150,153,142,Class_1,LS Block
105.8978882,-137.1491089,2,101,102,84,Class_2,Grass
687.4453125,-93.3079834,1,155,149,137,Class_1,LS Block
273.1013184,-453.0162964,2,118,116,103,Class_2,Grass
668.7214966,-357.8018799,1,142,139,124,Class_1,LS Block
260.9837036,-531.9818115,3,65,91,64,Class_3,Vegitation
183.067688,-39.93328857,3,84,132,80,Class_3,Vegitation
661.2321167,-179.7385254,1,207,207,197,Class_1,LS Block
522.854126,-209.4658813,2,101,102,86,Class_2,Grass
476.1168823,-345.0316772,2,107,109,96,Class_2,Grass
197.057312,-432.0971069,3,65,89,65,Class_3,Vegitation
644.9904785,-189.9906006,1,169,173,156,Class_1,LS Block
470.8934937,-200.0822754,2,104,105,91,Class_2,Grass
257.0678711,-259.8469238,1,115,134,106,Class_1,LS Block
97.96209717,-139.9868164,2,114,113,95,Class_2,Grass
74.05828857,-151.0007935,2,112,109,92,Class_2,Grass
179.7835083,-464.9678955,3,44,70,41,Class_3,Vegitation
185.0292969,-38.9307251,3,97,140,95,Class_3,Vegitation
226.1130981,-283.1107178,3,62,88,59,Class_3,Vegitation
254.9227295,-530.0861816,3,64,88,62,Class_3,Vegitation
120.8074951,-138.0629883,2,118,117,99,Class_2,Grass
360.1201172,-138.821228,1,182,182,170,Class_1,LS Block
336.9281006,-159.9824219,3,93,129,83,Class_3,Vegitation
359.769104,-149.1080933,1,190,191,183,Class_1,LS Block
201.2573242,-334.0667114,3,55,85,51,Class_3,Vegitation
264.1087036,-252.1229248,1,234,245,229,Class_1,LS Block
479.9105225,-206.8535767,2,117,113,101,Class_2,Grass
470.6931152,-209.1723022,2,109,103,91,Class_2,Grass
59.96228027,-424.9146118,2,130,123,113,Class_2,Grass
266.1010742,-442.0391846,2,114,112,97,Class_2,Grass
510.2208862,-191.1253052,2,99,101,87,Class_2,Grass
485.7780762,-196.2243042,2,116,112,101,Class_2,Grass
359.0891113,-154.940918,1,151,152,146,Class_1,LS Block
225.0177002,-350.1226807,1,192,192,180,Class_1,LS Block
213.0258789,-356.9202881,1,190,187,178,Class_1,LS Block
269.0432739,-452.265625,2,94,92,77,Class_2,Grass
248.9379272,-532.9298096,3,52,76,50,Class_3,Vegitation
483.0366821,-195.2623901,2,105,101,90,Class_2,Grass
463.9317017,-197.9179077,2,90,92,78,Class_2,Grass
164.9022827,-417.1566772,1,193,200,182,Class_1,LS Block
337.789917,-157.1486816,3,110,143,96,Class_3,Vegitation
198.1240845,-315.8955078,1,171,168,159,Class_1,LS Block
220.6571045,-356.0866089,1,156,156,146,Class_1,LS Block
173.9805298,-104.3632813,2,99,103,80,Class_2,Grass
472.1361084,-202.895813,2,100,98,85,Class_2,Grass
471.0899048,-214.1141968,2,109,103,91,Class_2,Grass
113.0640869,-151.9627075,2,106,105,87,Class_2,Grass
175.0609131,-106.9807129,2,97,100,79,Class_2,Grass
662.3112793,-196.9512939,1,226,222,210,Class_1,LS Block
274.0957031,-436.175293,2,99,99,87,Class_2,Grass
478.8582764,-347.015625,2,93,99,85,Class_2,Grass
203.5991211,-355.7017822,1,170,171,166,Class_1,LS Block
402.9780884,-276.6986084,1,181,184,167,Class_1,LS Block
213.0817261,-483.1704102,3,38,55,39,Class_3,Vegitation
118.0178833,-152.0588989,2,114,113,95,Class_2,Grass
187.1044922,-41.96679688,3,105,135,101,Class_3,Vegitation
377.0648804,-78.9564209,3,85,111,76,Class_3,Vegitation
487.7318726,-344.9594116,2,103,107,92,Class_2,Grass
226.975708,-494.9522095,3,55,74,54,Class_3,Vegitation
408.8303223,-22.90808105,1,199,211,197,Class_1,LS Block
514.980896,-225.1010132,2,92,99,81,Class_2,Grass
86.13049316,-156.1470947,2,110,111,95,Class_2,Grass
299.9113159,-538.1430054,1,231,237,225,Class_1,LS Block
479.015686,-222.7720947,2,109,101,88,Class_2,Grass
166.1694946,-45.8369751,3,50,86,50,Class_3,Vegitation
102.3869019,-149.0288086,2,113,121,98,Class_2,Grass
94.87908936,-79.12060547,3,67,91,65,Class_3,Vegitation
103.2426758,-70.00158691,3,64,93,63,Class_3,Vegitation
485.2490845,-195.0219116,2,106,102,91,Class_2,Grass
177.9365234,-289.8515015,1,162,160,145,Class_1,LS Block
116.9116821,-137.1972046,2,89,88,70,Class_2,Grass
660.1074829,-291.1010132,1,189,186,179,Class_1,LS Block
474.8864746,-212.0310059,2,105,99,87,Class_2,Grass
258.055481,-352.1679077,2,120,114,100,Class_2,Grass
470.0438843,-222.1582031,2,107,101,89,Class_2,Grass
191.3883057,-331.071106,1,166,172,158,Class_1,LS Block
205.1422729,-335.0380249,3,88,125,91,Class_3,Vegitation
500.9129028,-338.0189819,2,102,105,88,Class_2,Grass
74.87591553,-149.9907837,2,115,112,95,Class_2,Grass
466.0264893,-212.1569824,2,107,101,89,Class_2,Grass
262.796875,-281.9766846,1,213,217,203,Class_1,LS Block
223.0938721,-341.1447754,1,138,135,126,Class_1,LS Block
298.2858887,-242.9078979,1,156,164,149,Class_1,LS Block
409.8015137,-1.378601074,1,213,216,207,Class_1,LS Block
193.9816895,-419.0930786,3,57,84,53,Class_3,Vegitation
253.0408936,-537.9776001,3,62,91,61,Class_3,Vegitation
96.85571289,-146.7683105,2,116,114,101,Class_2,Grass
198.6220703,-414.0748901,3,65,89,65,Class_3,Vegitation
96.85571289,-142.6320801,2,122,119,102,Class_2,Grass
518.0446777,-191.1895142,2,99,102,85,Class_2,Grass
416.984314,-14.11621094,1,181,184,177,Class_1,LS Block
485.989502,-218.828186,2,107,105,90,Class_2,Grass
385.8920898,-73.04199219,3,74,104,68,Class_3,Vegitation
505.0264893,-226.2033081,2,101,105,88,Class_2,Grass
171.1868896,-412.6036987,1,172,169,154,Class_1,LS Block
177.0817261,-38.88787842,3,33,80,25,Class_3,Vegitation
93.03192139,-235.9957886,1,176,179,160,Class_1,LS Block
494.9163208,-194.9257813,2,105,101,90,Class_2,Grass
397.0336914,-34.56072998,1,220,226,212,Class_1,LS Block
91.00848389,-227.2949829,1,164,167,148,Class_1,LS Block
192.0548706,-424.1143188,3,75,99,75,Class_3,Vegitation
83.19647217,-140.9006958,2,121,122,104,Class_2,Grass
467.7683105,-192.0872803,2,95,96,82,Class_2,Grass
520.2233276,-213.1251831,2,96,97,81,Class_2,Grass
93.72949219,-148.0668945,2,108,109,93,Class_2,Grass
359.1082764,-142.3825073,1,199,206,190,Class_1,LS Block
189.3928833,-437.1362915,3,73,98,69,Class_3,Vegitation
652.9324951,-146.8552246,1,191,191,167,Class_1,LS Block
104.8878784,-154.2713013,2,109,118,91,Class_2,Grass
517.8768921,-202.0111084,2,97,99,85,Class_2,Grass
472.3162842,-212.0941772,2,100,94,82,Class_2,Grass
464.7542725,-191.1895142,2,109,107,94,Class_2,Grass
458.8602905,-217.255188,2,111,107,95,Class_2,Grass
184.963501,-454.2841187,3,68,91,63,Class_3,Vegitation
97.09631348,-155.9547119,2,99,102,83,Class_2,Grass
261.8604736,-442.9927979,2,98,96,81,Class_2,Grass
193.9254761,-425.9849243,3,49,71,50,Class_3,Vegitation
190.1124878,-425.9849243,3,70,94,68,Class_3,Vegitation
373.2255249,-330.8649292,1,241,238,221,Class_1,LS Block
190.8319092,-433.1074219,3,62,88,59,Class_3,Vegitation
265.9265137,-278.3613892,1,216,219,210,Class_1,LS Block
92.07427979,-247.9453125,1,92,96,81,Class_1,LS Block
500.1915283,-340.0750122,2,98,101,84,Class_2,Grass
500.2332764,-211.0830078,2,113,115,101,Class_2,Grass
251.065918,-265.0092773,1,184,193,174,Class_1,LS Block
463.8623047,-208.8383789,2,100,94,82,Class_2,Grass
478.9484863,-211.1340942,2,114,110,98,Class_2,Grass
388.9509277,-286.7210083,1,168,169,153,Class_1,LS Block
489.866272,-193.1461792,2,113,109,98,Class_2,Grass
420.1030884,-14.11621094,1,193,196,189,Class_1,LS Block
498.2349243,-208.0559082,2,107,108,94,Class_2,Grass
512.9711304,-194.1113892,2,98,100,86,Class_2,Grass
217.2626953,-483.9932861,3,22,32,23,Class_3,Vegitation
264.0783081,-252.9727783,1,235,246,230,Class_1,LS Block
496.022522,-206.1320801,2,95,93,80,Class_2,Grass
260.9000854,-527.9558105,3,50,76,49,Class_3,Vegitation
493.906311,-206.9016113,2,103,99,88,Class_2,Grass
195.9240723,-422.0067749,3,40,61,42,Class_3,Vegitation
187.9348755,-307.242981,1,147,154,138,Class_1,LS Block
271.112915,-441.3289795,2,110,108,93,Class_2,Grass
479.2371216,-193.1942749,2,99,95,83,Class_2,Grass
91.99810791,-137.1010132,2,107,115,94,Class_2,Grass
119.7012939,-156.1470947,2,108,107,89,Class_2,Grass
491.8948975,-338.0551147,2,92,99,83,Class_2,Grass
242.0718994,-521.1668091,3,39,66,35,Class_3,Vegitation
474.0529175,-195.8707886,2,110,106,94,Class_2,Grass
467.1270752,-225.1773071,2,113,104,97,Class_2,Grass
496.2089233,-343.119812,2,105,108,91,Class_2,Grass
677.9121094,-382.2811279,1,194,191,176,Class_1,LS Block
353.2332764,-137.2850952,1,196,197,183,Class_1,LS Block
463.1889038,-221.0065918,2,116,112,100,Class_2,Grass
169.2421265,-39.1439209,3,46,85,41,Class_3,Vegitation
651.7780762,-148.9072876,1,244,243,222,Class_1,LS Block
486.0186768,-208.2001953,2,115,113,100,Class_2,Grass
479.3082886,-73.90808105,1,117,119,105,Class_1,LS Block
479.0548706,-190.9970093,2,102,100,87,Class_2,Grass
170.0770874,-44.03070068,3,37,79,39,Class_3,Vegitation
122.9237061,-156.0509033,2,111,110,92,Class_2,Grass
215.1179199,-512.1882935,3,41,68,35,Class_3,Vegitation
215.1561279,-314.2081909,1,178,184,172,Class_1,LS Block
90.94012451,-88.99511719,3,74,101,70,Class_3,Vegitation
95.17248535,-138.0629883,2,110,113,94,Class_2,Grass
194.9468994,-444.3580933,3,60,78,54,Class_3,Vegitation
210.909729,-355.7017822,1,167,167,157,Class_1,LS Block
170.8912964,-102.9176025,2,101,106,83,Class_2,Grass
465.6558838,-342.9755859,2,92,96,82,Class_2,Grass
492.9924927,-194.9257813,2,104,100,89,Class_2,Grass
222.9282837,-486.4752808,3,44,49,42,Class_3,Vegitation
120.2785034,-145.085022,2,113,112,94,Class_2,Grass
192.1989136,-422.9631958,3,70,92,69,Class_3,Vegitation
93.77770996,-139.1691895,2,114,117,98,Class_2,Grass
225.0819092,-339.0927124,1,150,150,138,Class_1,LS Block
462.5249023,-200.2265015,2,105,106,90,Class_2,Grass
483.9805298,-344.8873901,2,98,102,87,Class_2,Grass
270.9708862,-447.8626099,2,114,110,98,Class_2,Grass
214.8214722,-356.8560791,1,166,162,153,Class_1,LS Block
246.809082,-153.3397827,1,191,192,178,Class_1,LS Block
518.7786865,-198.0792847,2,102,104,90,Class_2,Grass
245.9846802,-272.1392822,1,186,189,170,Class_1,LS Block
287.0604858,-248.0838013,1,218,226,211,Class_1,LS Block
398.0048828,-32.88800049,1,241,243,230,Class_1,LS Block
107.8696899,-155.0889893,2,117,122,100,Class_2,Grass
95.04107666,-87.16052246,3,53,77,45,Class_3,Vegitation
101.713501,-154.0308228,2,102,112,85,Class_2,Grass
326.477478,-192.2753906,1,175,178,167,Class_1,LS Block
494.723877,-211.1821899,2,99,100,84,Class_2,Grass
262.0552979,-535.0639038,3,62,86,60,Class_3,Vegitation
176.0349121,-114.954895,2,107,110,89,Class_2,Grass
471.053894,-210.2183838,2,113,107,95,Class_2,Grass
491.0352783,-84.77172852,1,220,224,209,Class_1,LS Block
655.3599243,-243.8621216,1,198,198,186,Class_1,LS Block
102.2175293,-73.13128662,3,61,90,60,Class_3,Vegitation
204.8521118,-491.8712158,3,82,101,79,Class_3,Vegitation
183.111084,-104.2415771,2,105,115,91,Class_2,Grass
91.10211182,-85.05609131,3,42,69,38,Class_3,Vegitation
461.2169189,-208.0687866,2,103,99,87,Class_2,Grass
201.2896729,-306.0390015,1,171,169,156,Class_1,LS Block
465.1126709,-214.3212891,2,99,93,81,Class_2,Grass
169.0803223,-42.16558838,3,21,62,18,Class_3,Vegitation
235.045105,-268.1483154,1,181,184,167,Class_1,LS Block
257.9240723,-438.9346924,2,95,93,78,Class_2,Grass
208.0543213,-506.319519,3,37,57,32,Class_3,Vegitation
168.0133057,-46.09472656,3,24,64,27,Class_3,Vegitation
238.0316772,-149.0230103,1,195,196,180,Class_1,LS Block
513.8729248,-202.1553955,2,103,105,91,Class_2,Grass
305.4100952,-354.9887085,1,155,156,140,Class_1,LS Block
253.2960815,-359.0045166,2,107,104,89,Class_2,Grass
318.0900879,-233.2006836,1,152,152,140,Class_1,LS Block
269.0864868,-262.8978271,1,168,182,167,Class_1,LS Block
192.0808716,-315.8234863,1,219,225,213,Class_1,LS Block
111.1403198,-145.085022,2,105,106,90,Class_2,Grass
341.7843018,-174.875,3,70,100,66,Class_3,Vegitation
499.9373169,-214.1148071,2,90,92,78,Class_2,Grass
258.9589233,-450.0335083,2,103,106,85,Class_2,Grass
101.0401001,-140.2753906,2,116,115,97,Class_2,Grass
182.0914917,-106.1741943,2,104,112,89,Class_2,Grass
112.6793213,-150.0388794,2,105,104,86,Class_2,Grass
500.9954834,-222.0026245,2,86,88,74,Class_2,Grass
291.9572754,-255.9752197,1,232,244,224,Class_1,LS Block
176.0349121,-113.0374756,2,115,117,96,Class_2,Grass
241.9868774,-514.1641846,3,62,89,58,Class_3,Vegitation
289.0557251,-534.9622803,3,20,51,19,Class_3,Vegitation
197.7526855,-442.3436279,3,65,82,63,Class_3,Vegitation
84.87988281,-146.046875,2,113,107,93,Class_2,Grass
273.1824951,-448.1668091,2,101,99,86,Class_2,Grass
263.0264893,-541.8018799,3,67,91,65,Class_3,Vegitation
293.0905151,-256.137085,1,227,240,222,Class_1,LS Block
361.0117188,-120.0975952,3,72,90,68,Class_3,Vegitation
242.7866821,-530.1779175,3,61,90,60,Class_3,Vegitation
505.9564819,-210.2653809,2,101,103,89,Class_2,Grass
101.1845093,-149.8464966,2,117,127,103,Class_2,Grass
466.0264893,-215.1870117,2,104,98,86,Class_2,Grass
215.9810791,-510.8392944,3,74,104,70,Class_3,Vegitation
476.0408936,-203.0531006,2,106,102,90,Class_2,Grass
276.9564819,-442.2421265,2,111,107,96,Class_2,Grass
458.1491089,-194.0111084,2,101,102,86,Class_2,Grass
407.1574707,-17.72808838,1,238,246,231,Class_1,LS Block
485.3392944,-191.1253052,2,115,111,100,Class_2,Grass
289.9910889,-538.4874878,3,48,74,45,Class_3,Vegitation
257.0516968,-441.8768921,2,99,97,82,Class_2,Grass
267.1431274,-247.0441895,1,171,189,167,Class_1,LS Block
511.90271,-223.994812,2,70,77,59,Class_2,Grass
656.2233276,-239.9771118,1,154,152,140,Class_1,LS Block
289.9910889,-538.4874878,3,48,74,45,Class_3,Vegitation
468.6010742,-205.9619751,2,88,89,75,Class_2,Grass
335.739502,-156.0155029,3,92,120,79,Class_3,Vegitation
194.730896,-447.4517212,3,68,87,65,Class_3,Vegitation
363.1956787,-138.1333008,1,105,105,95,Class_1,LS Block
468.7943115,-191.1253052,2,99,97,84,Class_2,Grass
266.9714966,-267.7219849,1,229,242,225,Class_1,LS Block
342.1605225,-156.2313843,3,106,138,91,Class_3,Vegitation
191.8651123,-317.3344116,1,167,173,161,Class_1,LS Block
494.2139282,-221.8101807,2,96,94,79,Class_2,Grass
510.0927124,-226.0750122,2,86,93,75,Class_2,Grass
256.9500732,-447.3146973,2,118,119,101,Class_2,Grass
502.2459106,-225.3693237,2,98,102,85,Class_2,Grass
106.2824707,-141.189209,2,106,109,90,Class_2,Grass
190.8319092,-431.2368774,3,70,95,73,Class_3,Vegitation
359.0405273,-159.9942017,1,203,205,204,Class_1,LS Block
330.9871216,-185.0595093,3,67,87,62,Class_3,Vegitation
474.1168823,-214.2755127,2,97,91,79,Class_2,Grass
500.9224854,-190.8688965,2,93,95,81,Class_2,Grass
203.9013062,-333.796875,3,56,91,58,Class_3,Vegitation
487.5819092,-78.72839355,1,234,237,220,Class_1,LS Block
463.0446777,-208.0206909,2,104,100,88,Class_2,Grass
255.0640869,-277.0532837,1,209,224,203,Class_1,LS Block
482.074707,-192.2805176,2,103,99,88,Class_2,Grass
389.9793091,-71.98980713,3,71,96,66,Class_3,Vegitation
102.9188843,-76.04498291,3,63,89,60,Class_3,Vegitation
284.954895,-528.1994019,3,68,100,61,Class_3,Vegitation
253.0009155,-262.710083,1,191,198,180,Class_1,LS Block
181.7869263,-438.8419189,3,63,86,58,Class_3,Vegitation
361.2258911,-164.1625977,1,189,191,186,Class_1,LS Block
472.9296875,-218.1542969,2,106,100,88,Class_2,Grass
216.9525146,-508.8967896,3,77,107,73,Class_3,Vegitation
118.1140747,-137.7744141,2,86,85,67,Class_2,Grass
85.13153076,-246.7360229,1,100,104,90,Class_1,LS Block
494.9584961,-226.0750122,2,110,111,95,Class_2,Grass
669.9904785,-143.9053955,1,189,187,174,Class_1,LS Block
474.06073,-339.0437012,2,103,103,91,Class_2,Grass
360.942688,-156.1901855,1,212,213,208,Class_1,LS Block
482.1195068,-338.0189819,2,93,100,84,Class_2,Grass
461.3555298,-226.331604,2,106,100,88,Class_2,Grass
201.7224731,-493.3820801,3,63,86,60,Class_3,Vegitation
494.802124,-347.989502,2,105,107,93,Class_2,Grass
342.1605225,-154.019104,3,122,147,107,Class_3,Vegitation
483.710083,-202.3806763,2,98,94,83,Class_2,Grass
659.8098755,-237.1365967,1,149,147,135,Class_1,LS Block
83.08111572,-244.8474121,1,172,175,158,Class_1,LS Block
160.3250732,-444.0458984,3,69,94,64,Class_3,Vegitation
491.164917,-207.1420898,2,118,114,102,Class_2,Grass
198.1870728,-330.1538086,1,166,179,151,Class_1,LS Block
182.8660889,-442.0253906,3,67,90,62,Class_3,Vegitation
198.975708,-441.1206055,3,61,78,59,Class_3,Vegitation
252.7659302,-527.0250854,3,58,83,54,Class_3,Vegitation
78.0020752,-137.1491089,2,114,115,99,Class_2,Grass
485.1046753,-204.1121216,2,121,117,106,Class_2,Grass
286.0892944,-264.8378906,1,206,206,198,Class_1,LS Block
92.70812988,-233.97229,1,154,157,138,Class_1,LS Block
231.8007202,-473.8999023,3,67,91,59,Class_3,Vegitation
462.9216919,-196.1864014,2,105,106,90,Class_2,Grass
472.9656982,-212.9959106,2,91,85,73,Class_2,Grass
326.9807129,-181.9636841,3,78,98,73,Class_3,Vegitation
360.9830933,-163.1508789,1,206,208,203,Class_1,LS Block
94.9744873,-237.9786987,1,97,100,81,Class_1,LS Block
485.9282837,-344.2020264,2,102,106,91,Class_2,Grass
200.0756836,-327.1322021,1,187,196,169,Class_1,LS Block
325.128479,-205.1715088,1,215,223,210,Class_1,LS Block
462.5177002,-348.0977783,2,91,95,81,Class_2,Grass
263.045105,-527.0250854,3,62,86,62,Class_3,Vegitation
277.0986938,-440.2130127,2,102,100,88,Class_2,Grass
661.447876,-189.8826904,1,195,196,182,Class_1,LS Block
397.7260742,-291.7351074,1,241,240,219,Class_1,LS Block
356.8729248,-316.0513916,1,142,147,125,Class_1,LS Block
266.8723145,-436.0128784,2,101,99,84,Class_2,Grass
93.88171387,-235.793396,1,142,145,126,Class_1,LS Block
190.0355225,-452.9351807,3,46,67,48,Class_3,Vegitation
170.0770874,-43.24157715,3,51,94,51,Class_3,Vegitation
342.0524902,-157.2025757,3,102,135,88,Class_3,Vegitation
271.9091187,-257.9807129,1,188,199,183,Class_1,LS Block
506.8527222,-224.3796997,2,88,95,77,Class_2,Grass
281.9649048,-265.7147827,1,189,195,183,Class_1,LS Block
182.0026855,-439.8131104,3,9,32,4,Class_3,Vegitation
508.9310913,-191.8748779,2,104,106,92,Class_2,Grass
513.8264771,-218.0791016,2,107,111,94,Class_2,Grass
519.9042969,-191.317688,2,99,102,85,Class_2,Grass
356.7869263,-155.0847778,1,186,186,178,Class_1,LS Block
247.9533081,-521.0588989,3,63,89,62,Class_3,Vegitation
328.5819092,-190.8724976,1,188,196,185,Class_1,LS Block
94.93188477,-148.1149902,2,111,112,96,Class_2,Grass
258.102478,-517.9772949,3,47,76,46,Class_3,Vegitation
385.1635132,-78.10058594,3,56,80,44,Class_3,Vegitation
213.2697144,-494.5151978,3,42,42,40,Class_3,Vegitation
464.7180786,-343.9133911,2,89,95,81,Class_2,Grass
468.0249023,-225.0490112,2,102,93,84,Class_2,Grass
485.9415283,-219.9345093,2,106,104,89,Class_2,Grass
233.0574951,-311.1436768,3,60,83,57,Class_3,Vegitation
507.8322754,-195.2595215,2,106,108,94,Class_2,Grass
162.861084,-447.121521,3,73,100,69,Class_3,Vegitation
466.1010742,-225.1773071,2,117,108,101,Class_2,Grass
498.0906982,-203.1021118,2,101,99,86,Class_2,Grass
519.9691162,-193.0653076,2,88,90,76,Class_2,Grass
391.8792725,-25.00250244,1,205,208,199,Class_1,LS Block
